1000
0.8919503713 0.8919503713 0.8919503713
0.9149030188 0.9149030188 0.9149030188
0.2225611158 0.2225611158 0.2225611158
0.7000076707 0.7000076707 0.7000076707
0.6703624211 0.6703624211 0.6703624211
0.2554530979 0.2554530979 0.2554530979
0.6950555129 0.6950555129 0.6950555129
0.6789065324 0.6789065324 0.6789065324
0.6680258463 0.6680258463 0.6680258463
0.2551492418 0.2551492418 0.2551492418
0.7527659563 0.7527659563 0.7527659563
0.3222234899 0.3222234899 0.3222234899
0.3324019713 0.3324019713 0.3324019713
0.0286579853 0.0286579853 0.0286579853
0.0998154697 0.0998154697 0.0998154697
0.9990477114 0.9990477114 0.9990477114
0.2231831995 0.2231831995 0.2231831995
0.9996456661 0.9996456661 0.9996456661
0.1106883540 0.1106883540 0.1106883540
0.3320749272 0.3320749272 0.3320749272
0.3249960492 0.3249960492 0.3249960492
0.0370207079 0.0370207079 0.0370207079
0.0122271971 0.0122271971 0.0122271971
0.0742147172 0.0742147172 0.0742147172
0.8975597057 0.8975597057 0.8975597057
0.0769205833 0.0769205833 0.0769205833
0.9255741012 0.9255741012 0.9255741012
0.0259224551 0.0259224551 0.0259224551
0.3054451644 0.3054451644 0.3054451644
0.3082353399 0.3082353399 0.3082353399
0.2506748959 0.2506748959 0.2506748959
0.7035680354 0.7035680354 0.7035680354
0.6675828806 0.6675828806 0.6675828806
0.1028655510 0.1028655510 0.1028655510
0.2307926541 0.2307926541 0.2307926541
0.2253100325 0.2253100325 0.2253100325
0.9632841041 0.9632841041 0.9632841041
0.1109737661 0.1109737661 0.1109737661
0.8975272397 0.8975272397 0.8975272397
0.0256096386 0.0256096386 0.0256096386
0.3046402761 0.3046402761 0.3046402761
0.6914714906 0.6914714906 0.6914714906
0.3046402541 0.3046402541 0.3046402541
0.0835281946 0.0835281946 0.0835281946
0.6789771996 0.6789771996 0.6789771996
0.2258845280 0.2258845280 0.2258845280
0.8974743514 0.8974743514 0.8974743514
0.8998741624 0.8998741624 0.8998741624
0.2262922726 0.2262922726 0.2262922726
0.9877559374 0.9877559374 0.9877559374
0.2342165096 0.2342165096 0.2342165096
0.0094502132 0.0094502132 0.0094502132
0.9630764751 0.9630764751 0.9630764751
0.2258956940 0.2258956940 0.2258956940
0.0836649304 0.0836649304 0.0836649304
0.2554532010 0.2554532010 0.2554532010
0.9633862780 0.9633862780 0.9633862780
0.9886817172 0.9886817172 0.9886817172
0.2259968864 0.2259968864 0.2259968864
0.7749949854 0.7749949854 0.7749949854
0.2976512589 0.2976512589 0.2976512589
0.1000354166 0.1000354166 0.1000354166
0.3057799679 0.3057799679 0.3057799679
0.9629761276 0.9629761276 0.9629761276
0.7026723569 0.7026723569 0.7026723569
0.0284634991 0.0284634991 0.0284634991
0.2500114306 0.2500114306 0.2500114306
0.0010651909 0.0010651909 0.0010651909
0.0777663627 0.0777663627 0.0777663627
0.7764062223 0.7764062223 0.7764062223
0.0251443619 0.0251443619 0.0251443619
0.2589488033 0.2589488033 0.2589488033
0.2973241324 0.2973241324 0.2973241324
0.9962063537 0.9962063537 0.9962063537
0.9885706346 0.9885706346 0.9885706346
0.9740736375 0.9740736375 0.9740736375
0.6667800474 0.6667800474 0.6667800474
0.2262340099 0.2262340099 0.2262340099
0.9173863001 0.9173863001 0.9173863001
0.8929019242 0.8929019242 0.8929019242
0.2345660663 0.2345660663 0.2345660663
0.7748820224 0.7748820224 0.7748820224
0.9003199268 0.9003199268 0.9003199268
0.7035644131 0.7035644131 0.7035644131
0.9987454972 0.9987454972 0.9987454972
0.0251371235 0.0251371235 0.0251371235
0.0827274626 0.0827274626 0.0827274626
0.2975538816 0.2975538816 0.2975538816
0.9724128994 0.9724128994 0.9724128994
0.3085278183 0.3085278183 0.3085278183
0.8919389461 0.8919389461 0.8919389461
0.7739787265 0.7739787265 0.7739787265
0.8902140715 0.8902140715 0.8902140715
0.7033836636 0.7033836636 0.7033836636
0.7437946322 0.7437946322 0.7437946322
0.1106703575 0.1106703575 0.1106703575
0.2261889837 0.2261889837 0.2261889837
0.9887161666 0.9887161666 0.9887161666
0.1101838636 0.1101838636 0.1101838636
0.2973506621 0.2973506621 0.2973506621
0.0992174529 0.0992174529 0.0992174529
0.0751241031 0.0751241031 0.0751241031
0.6679217270 0.6679217270 0.6679217270
0.8983538831 0.8983538831 0.8983538831
0.8930039707 0.8930039707 0.8930039707
0.0083665072 0.0083665072 0.0083665072
0.2469141585 0.2469141585 0.2469141585
0.7447154221 0.7447154221 0.7447154221
0.2345189774 0.2345189774 0.2345189774
0.7527778247 0.7527778247 0.7527778247
0.0260461652 0.0260461652 0.0260461652
0.0781385416 0.0781385416 0.0781385416
0.2313726108 0.2313726108 0.2313726108
0.1107895464 0.1107895464 0.1107895464
0.3304844751 0.3304844751 0.3304844751
0.2308708946 0.2308708946 0.2308708946
0.0742264742 0.0742264742 0.0742264742
0.2341233843 0.2341233843 0.2341233843
0.0338376276 0.0338376276 0.0338376276
0.9231822350 0.9231822350 0.9231822350
0.0285015925 0.0285015925 0.0285015925
0.1109588556 0.1109588556 0.1109588556
0.7032579376 0.7032579376 0.7032579376
0.9164296685 0.9164296685 0.9164296685
0.7526423364 0.7526423364 0.7526423364
0.3293364642 0.3293364642 0.3293364642
0.9661243402 0.9661243402 0.9661243402
0.9722263003 0.9722263003 0.9722263003
0.7691018383 0.7691018383 0.7691018383
0.8926503112 0.8926503112 0.8926503112
0.3295271737 0.3295271737 0.3295271737
0.7036907236 0.7036907236 0.7036907236
0.0277528385 0.0277528385 0.0277528385
0.9969398295 0.9969398295 0.9969398295
0.0999897816 0.0999897816 0.0999897816
0.9138981101 0.9138981101 0.9138981101
0.9913630872 0.9913630872 0.9913630872
0.9724183348 0.9724183348 0.9724183348
0.0119950824 0.0119950824 0.0119950824
0.6703265095 0.6703265095 0.6703265095
0.0996817562 0.0996817562 0.0996817562
0.7024499026 0.7024499026 0.7024499026
0.2972464941 0.2972464941 0.2972464941
0.9961938558 0.9961938558 0.9961938558
0.7520201133 0.7520201133 0.7520201133
0.0769235106 0.0769235106 0.0769235106
0.6776896890 0.6776896890 0.6776896890
0.7027887905 0.7027887905 0.7027887905
0.3049499191 0.3049499191 0.3049499191
0.6917132256 0.6917132256 0.6917132256
0.0827611495 0.0827611495 0.0827611495
0.3331978294 0.3331978294 0.3331978294
0.7411973678 0.7411973678 0.7411973678
0.7654440003 0.7654440003 0.7654440003
0.2497028037 0.2497028037 0.2497028037
0.9259102459 0.9259102459 0.9259102459
0.9164257652 0.9164257652 0.9164257652
0.6762561615 0.6762561615 0.6762561615
0.2314702279 0.2314702279 0.2314702279
0.0333397311 0.0333397311 0.0333397311
0.7518326018 0.7518326018 0.7518326018
0.0123004663 0.0123004663 0.0123004663
0.2308604406 0.2308604406 0.2308604406
0.7749847447 0.7749847447 0.7749847447
0.9886829938 0.9886829938 0.9886829938
0.3301707160 0.3301707160 0.3301707160
0.0283947045 0.0283947045 0.0283947045
0.3324031633 0.3324031633 0.3324031633
0.7518505997 0.7518505997 0.7518505997
0.7009597833 0.7009597833 0.7009597833
0.0027547915 0.0027547915 0.0027547915
0.2226638374 0.2226638374 0.2226638374
0.2305712136 0.2305712136 0.2305712136
0.3000012483 0.3000012483 0.3000012483
0.6694268793 0.6694268793 0.6694268793
0.9643003995 0.9643003995 0.9643003995
0.2473704075 0.2473704075 0.2473704075
0.2314048705 0.2314048705 0.2314048705
0.0004232204 0.0004232204 0.0004232204
0.0028614026 0.0028614026 0.0028614026
0.9230343537 0.9230343537 0.9230343537
0.0824226379 0.0824226379 0.0824226379
0.3292570105 0.3292570105 0.3292570105
0.6703284578 0.6703284578 0.6703284578
0.2250675203 0.2250675203 0.2250675203
0.0256059017 0.0256059017 0.0256059017
0.1079267358 0.1079267358 0.1079267358
0.7663810901 0.7663810901 0.7663810901
0.2551595253 0.2551595253 0.2551595253
0.3241532123 0.3241532123 0.3241532123
0.3004063442 0.3004063442 0.3004063442
0.9886743470 0.9886743470 0.9886743470
0.9963369807 0.9963369807 0.9963369807
0.0366868385 0.0366868385 0.0366868385
0.1016495699 0.1016495699 0.1016495699
0.3249673993 0.3249673993 0.3249673993
0.3058821775 0.3058821775 0.3058821775
0.0827114049 0.0827114049 0.0827114049
0.7684816749 0.7684816749 0.7684816749
0.0989122203 0.0989122203 0.0989122203
0.7691916885 0.7691916885 0.7691916885
0.7666639926 0.7666639926 0.7666639926
0.3213314364 0.3213314364 0.3213314364
0.9995935508 0.9995935508 0.9995935508
0.9000021388 0.9000021388 0.9000021388
0.9907492548 0.9907492548 0.9907492548
0.2972272865 0.2972272865 0.2972272865
0.7767490792 0.7767490792 0.7767490792
0.6667688508 0.6667688508 0.6667688508
0.2976223204 0.2976223204 0.2976223204
0.7750287159 0.7750287159 0.7750287159
0.1083207938 0.1083207938 0.1083207938
0.9230770052 0.9230770052 0.9230770052
0.9258755873 0.9258755873 0.9258755873
0.7764413022 0.7764413022 0.7764413022
0.7777738076 0.7777738076 0.7777738076
0.0750228728 0.0750228728 0.0750228728
0.6999428368 0.6999428368 0.6999428368
0.2478669649 0.2478669649 0.2478669649
0.3301816665 0.3301816665 0.3301816665
0.0256223019 0.0256223019 0.0256223019
0.0110079935 0.0110079935 0.0110079935
0.7686285018 0.7686285018 0.7686285018
0.9670614117 0.9670614117 0.9670614117
0.0278807783 0.0278807783 0.0278807783
0.7008435377 0.7008435377 0.7008435377
0.7501906765 0.7501906765 0.7501906765
0.9996947329 0.9996947329 0.9996947329
0.7691026222 0.7691026222 0.7691026222
0.2226300814 0.2226300814 0.2226300814
0.9139308659 0.9139308659 0.9139308659
0.9231441812 0.9231441812 0.9231441812
0.9886145410 0.9886145410 0.9886145410
0.6996901505 0.6996901505 0.6996901505
0.2560710781 0.2560710781 0.2560710781
0.2226305402 0.2226305402 0.2226305402
0.0260588721 0.0260588721 0.0260588721
0.6697168486 0.6697168486 0.6697168486
0.9986447212 0.9986447212 0.9986447212
0.6925828341 0.6925828341 0.6925828341
0.9666586294 0.9666586294 0.9666586294
0.1070077814 0.1070077814 0.1070077814
0.7438229740 0.7438229740 0.7438229740
0.2232383448 0.2232383448 0.2232383448
0.0329670331 0.0329670331 0.0329670331
0.8928644317 0.8928644317 0.8928644317
0.9987353201 0.9987353201 0.9987353201
0.1079146127 0.1079146127 0.1079146127
0.1107895475 0.1107895475 0.1107895475
0.2473553036 0.2473553036 0.2473553036
0.2582393744 0.2582393744 0.2582393744
0.0754451949 0.0754451949 0.0754451949
0.2583065112 0.2583065112 0.2583065112
0.9666699126 0.9666699126 0.9666699126
0.9167646235 0.9167646235 0.9167646235
0.8926497535 0.8926497535 0.8926497535
0.0010161732 0.0010161732 0.0010161732
0.6669832553 0.6669832553 0.6669832553
0.2261869091 0.2261869091 0.2261869091
0.7685946376 0.7685946376 0.7685946376
0.8889359289 0.8889359289 0.8889359289
0.7692383066 0.7692383066 0.7692383066
0.0251359196 0.0251359196 0.0251359196
0.8980502895 0.8980502895 0.8980502895
0.2966063077 0.2966063077 0.2966063077
0.8930039698 0.8930039698 0.8930039698
0.7503073233 0.7503073233 0.7503073233
0.3219038752 0.3219038752 0.3219038752
0.0743806265 0.0743806265 0.0743806265
0.7490093079 0.7490093079 0.7490093079
0.9712993703 0.9712993703 0.9712993703
0.9175823845 0.9175823845 0.9175823845
0.6776895808 0.6776895808 0.6776895808
0.1101840713 0.1101840713 0.1101840713
0.3237478653 0.3237478653 0.3237478653
0.6922850646 0.6922850646 0.6922850646
0.9961897934 0.9961897934 0.9961897934
0.7692048064 0.7692048064 0.7692048064
0.7438058348 0.7438058348 0.7438058348
0.1070072267 0.1070072267 0.1070072267
0.9751601828 0.9751601828 0.9751601828
0.9969364839 0.9969364839 0.9969364839
0.0040987582 0.0040987582 0.0040987582
0.2335513571 0.2335513571 0.2335513571
0.2976173785 0.2976173785 0.2976173785
0.0992170362 0.0992170362 0.0992170362
0.7489730750 0.7489730750 0.7489730750
0.2964319803 0.2964319803 0.2964319803
0.7654476171 0.7654476171 0.7654476171
0.9751568480 0.9751568480 0.9751568480
0.0853580155 0.0853580155 0.0853580155
0.0082647900 0.0082647900 0.0082647900
0.0777375569 0.0777375569 0.0777375569
0.1097506771 0.1097506771 0.1097506771
0.8925976570 0.8925976570 0.8925976570
0.2508776661 0.2508776661 0.2508776661
0.9958962548 0.9958962548 0.9958962548
0.7023471768 0.7023471768 0.7023471768
0.0357671074 0.0357671074 0.0357671074
0.8919503291 0.8919503291 0.8919503291
0.3219491678 0.3219491678 0.3219491678
0.9886068835 0.9886068835 0.9886068835
0.9881101573 0.9881101573 0.9881101573
0.9995541117 0.9995541117 0.9995541117
0.9136266772 0.9136266772 0.9136266772
0.7768507207 0.7768507207 0.7768507207
0.6925824385 0.6925824385 0.6925824385
0.9166751811 0.9166751811 0.9166751811
0.2497592350 0.2497592350 0.2497592350
0.3247599335 0.3247599335 0.3247599335
0.9642213167 0.9642213167 0.9642213167
0.2250037794 0.2250037794 0.2250037794
0.3222107466 0.3222107466 0.3222107466
0.9660620632 0.9660620632 0.9660620632
0.0835276170 0.0835276170 0.0835276170
0.0826471384 0.0826471384 0.0826471384
0.8999080018 0.8999080018 0.8999080018
0.6953264795 0.6953264795 0.6953264795
0.9222321975 0.9222321975 0.9222321975
0.0009500995 0.0009500995 0.0009500995
0.0040696422 0.0040696422 0.0040696422
0.9886145515 0.9886145515 0.9886145515
0.6758243057 0.6758243057 0.6758243057
0.0750237556 0.0750237556 0.0750237556
0.9139232756 0.9139232756 0.9139232756
0.0853881240 0.0853881240 0.0853881240
0.3238670856 0.3238670856 0.3238670856
0.9166779224 0.9166779224 0.9166779224
0.7694451363 0.7694451363 0.7694451363
0.2999661303 0.2999661303 0.2999661303
0.3220380962 0.3220380962 0.3220380962
0.9246684034 0.9246684034 0.9246684034
0.7520685019 0.7520685019 0.7520685019
0.7749171649 0.7749171649 0.7749171649
0.9249656611 0.9249656611 0.9249656611
0.0012310818 0.0012310818 0.0012310818
0.2554994661 0.2554994661 0.2554994661
0.0744144968 0.0744144968 0.0744144968
0.9173792888 0.9173792888 0.9173792888
0.7421119096 0.7421119096 0.7421119096
0.2345622794 0.2345622794 0.2345622794
0.2332427665 0.2332427665 0.2332427665
0.9670313496 0.9670313496 0.9670313496
0.0012206023 0.0012206023 0.0012206023
0.2563761105 0.2563761105 0.2563761105
0.9248943414 0.9248943414 0.9248943414
0.7500263418 0.7500263418 0.7500263418
0.7655727849 0.7655727849 0.7655727849
0.0772618359 0.0772618359 0.0772618359
0.0121976021 0.0121976021 0.0121976021
0.3220188664 0.3220188664 0.3220188664
0.0744922940 0.0744922940 0.0744922940
0.9987789838 0.9987789838 0.9987789838
0.9962918215 0.9962918215 0.9962918215
0.0260591435 0.0260591435 0.0260591435
0.2482399705 0.2482399705 0.2482399705
0.8980468050 0.8980468050 0.8980468050
0.3085286508 0.3085286508 0.3085286508
0.7526334986 0.7526334986 0.7526334986
0.6677180895 0.6677180895 0.6677180895
0.1080625880 0.1080625880 0.1080625880
0.0754326671 0.0754326671 0.0754326671
0.1106581866 0.1106581866 0.1106581866
0.6749462502 0.6749462502 0.6749462502
0.6697653070 0.6697653070 0.6697653070
0.9739708326 0.9739708326 0.9739708326
0.6761521298 0.6761521298 0.6761521298
0.1098573345 0.1098573345 0.1098573345
0.9248719858 0.9248719858 0.9248719858
0.7764555693 0.7764555693 0.7764555693
0.6667850258 0.6667850258 0.6667850258
0.3240527142 0.3240527142 0.3240527142
0.9913237914 0.9913237914 0.9913237914
0.0286993445 0.0286993445 0.0286993445
0.3247624374 0.3247624374 0.3247624374
0.6923792117 0.6923792117 0.6923792117
0.8920440242 0.8920440242 0.8920440242
0.8901124593 0.8901124593 0.8901124593
0.9721210184 0.9721210184 0.9721210184
0.9639908255 0.9639908255 0.9639908255
0.9002705447 0.9002705447 0.9002705447
0.7438906826 0.7438906826 0.7438906826
0.9148373487 0.9148373487 0.9148373487
0.2344161049 0.2344161049 0.2344161049
0.0751246708 0.0751246708 0.0751246708
0.8974581076 0.8974581076 0.8974581076
0.7767497779 0.7767497779 0.7767497779
0.9716462725 0.9716462725 0.9716462725
0.6917809348 0.6917809348 0.6917809348
0.2333317024 0.2333317024 0.2333317024
0.0341793817 0.0341793817 0.0341793817
0.7447199280 0.7447199280 0.7447199280
0.3085385296 0.3085385296 0.3085385296
0.7500225839 0.7500225839 0.7500225839
0.3085277713 0.3085277713 0.3085277713
0.0333439173 0.0333439173 0.0333439173
0.0991846066 0.0991846066 0.0991846066
0.9643004161 0.9643004161 0.9643004161
0.0835615562 0.0835615562 0.0835615562
0.0256435072 0.0256435072 0.0256435072
0.0740893187 0.0740893187 0.0740893187
0.7503374835 0.7503374835 0.7503374835
0.3085348594 0.3085348594 0.3085348594
0.0859638086 0.0859638086 0.0859638086
0.7767599991 0.7767599991 0.7767599991
0.0777446447 0.0777446447 0.0777446447
0.7768166650 0.7768166650 0.7768166650
0.0036622129 0.0036622129 0.0036622129
0.0275531842 0.0275531842 0.0275531842
0.0823547530 0.0823547530 0.0823547530
0.9661281047 0.9661281047 0.9661281047
0.9230791051 0.9230791051 0.9230791051
0.7027886454 0.7027886454 0.7027886454
0.2341157390 0.2341157390 0.2341157390
0.3223579543 0.3223579543 0.3223579543
0.7776592999 0.7776592999 0.7776592999
0.7408812548 0.7408812548 0.7408812548
0.9139228568 0.9139228568 0.9139228568
0.7493149807 0.7493149807 0.7493149807
0.3212980630 0.3212980630 0.3212980630
0.7768277385 0.7768277385 0.7768277385
0.7692030299 0.7692030299 0.7692030299
0.9008914779 0.9008914779 0.9008914779
0.0853692923 0.0853692923 0.0853692923
0.2234467700 0.2234467700 0.2234467700
0.6950160731 0.6950160731 0.6950160731
0.0997177207 0.0997177207 0.0997177207
0.9886182091 0.9886182091 0.9886182091
0.0110242768 0.0110242768 0.0110242768
0.0028578305 0.0028578305 0.0028578305
0.9715037471 0.9715037471 0.9715037471
0.7517527353 0.7517527353 0.7517527353
0.7529503743 0.7529503743 0.7529503743
0.7658893402 0.7658893402 0.7658893402
0.6944457006 0.6944457006 0.6944457006
0.2336408080 0.2336408080 0.2336408080
0.6789967190 0.6789967190 0.6789967190
0.2999661701 0.2999661701 0.2999661701
0.2304652218 0.2304652218 0.2304652218
0.6996915283 0.6996915283 0.6996915283
0.9255026133 0.9255026133 0.9255026133
0.7027389819 0.7027389819 0.7027389819
0.7530857985 0.7530857985 0.7530857985
0.0850823200 0.0850823200 0.0850823200
0.9163632303 0.9163632303 0.9163632303
0.8902589061 0.8902589061 0.8902589061
0.2333095318 0.2333095318 0.2333095318
0.0110880928 0.0110880928 0.0110880928
0.3219411060 0.3219411060 0.3219411060
0.9643345020 0.9643345020 0.9643345020
0.3323831357 0.3323831357 0.3323831357
0.9135845885 0.9135845885 0.9135845885
0.0851611000 0.0851611000 0.0851611000
0.6777765495 0.6777765495 0.6777765495
0.9989445885 0.9989445885 0.9989445885
0.9752741968 0.9752741968 0.9752741968
0.2555847641 0.2555847641 0.2555847641
0.9137308019 0.9137308019 0.9137308019
0.2972260016 0.2972260016 0.2972260016
0.2482345868 0.2482345868 0.2482345868
0.9163356425 0.9163356425 0.9163356425
0.7748931885 0.7748931885 0.7748931885
0.9999873092 0.9999873092 0.9999873092
0.0028451643 0.0028451643 0.0028451643
0.2505828654 0.2505828654 0.2505828654
0.0277853922 0.0277853922 0.0277853922
0.2316876586 0.2316876586 0.2316876586
0.9227302813 0.9227302813 0.9227302813
0.9877937200 0.9877937200 0.9877937200
0.0780369025 0.0780369025 0.0780369025
0.7527351046 0.7527351046 0.7527351046
0.2473352693 0.2473352693 0.2473352693
0.7740018110 0.7740018110 0.7740018110
0.2506769849 0.2506769849 0.2506769849
0.3324175765 0.3324175765 0.3324175765
0.0259271540 0.0259271540 0.0259271540
0.7682824196 0.7682824196 0.7682824196
0.0122058544 0.0122058544 0.0122058544
0.0369880669 0.0369880669 0.0369880669
0.9256059942 0.9256059942 0.9256059942
0.9742544676 0.9742544676 0.9742544676
0.3077274788 0.3077274788 0.3077274788
0.2967418176 0.2967418176 0.2967418176
0.1028349398 0.1028349398 0.1028349398
0.9669601100 0.9669601100 0.9669601100
0.2972112611 0.2972112611 0.2972112611
0.8930001482 0.8930001482 0.8930001482
0.6670168468 0.6670168468 0.6670168468
0.6759626300 0.6759626300 0.6759626300
0.6941128686 0.6941128686 0.6941128686
0.0996838321 0.0996838321 0.0996838321
0.7774573333 0.7774573333 0.7774573333
0.2964017219 0.2964017219 0.2964017219
0.9145079076 0.9145079076 0.9145079076
0.7739799490 0.7739799490 0.7739799490
0.0120051633 0.0120051633 0.0120051633
0.0863063723 0.0863063723 0.0863063723
0.0119900447 0.0119900447 0.0119900447
0.9149129126 0.9149129126 0.9149129126
0.8889345370 0.8889345370 0.8889345370
0.0832529077 0.0832529077 0.0832529077
0.0010650967 0.0010650967 0.0010650967
0.7658742307 0.7658742307 0.7658742307
0.2344273494 0.2344273494 0.2344273494
0.2499669214 0.2499669214 0.2499669214
0.9146307799 0.9146307799 0.9146307799
